Pfam ID	Pfam Name	Gene Count (assembled)	
pfam02742	Iron dependent repressor, metal binding and dimerisation domain	4	
pfam02746	Mandelate racemase / muconate lactonizing enzyme, N-terminal domain	6	
pfam02749	Quinolinate phosphoribosyl transferase, N-terminal domain	6	
pfam02750	Synapsin, ATP binding domain	1	
pfam02754	Cysteine-rich domain	8	
pfam02767	DNA polymerase III beta subunit, central domain	1	
pfam02768	DNA polymerase III beta subunit, C-terminal domain	3	
pfam02769	AIR synthase related protein, C-terminal domain	26	
pfam02770	Acyl-CoA dehydrogenase, middle domain	93	
pfam02771	Acyl-CoA dehydrogenase, N-terminal domain	98	
pfam02772	S-adenosylmethionine synthetase, central domain	5	
pfam02773	S-adenosylmethionine synthetase, C-terminal domain	9	
pfam02774	Semialdehyde dehydrogenase, dimerisation domain	14	
pfam02775	Thiamine pyrophosphate enzyme, C-terminal TPP binding domain	18	
pfam02776	Thiamine pyrophosphate enzyme, N-terminal TPP binding domain	20	
pfam02777	Iron/manganese superoxide dismutases, C-terminal domain	2	
pfam02779	Transketolase, pyrimidine binding domain	50	
pfam02780	Transketolase, C-terminal domain	28	
pfam02781	Glucose-6-phosphate dehydrogenase, C-terminal domain	5	
pfam02782	FGGY family of carbohydrate kinases, C-terminal domain	13	
pfam02784	Pyridoxal-dependent decarboxylase, pyridoxal binding domain	13	
pfam02785	Biotin carboxylase C-terminal domain	16	
pfam02786	Carbamoyl-phosphate synthase L chain, ATP binding domain	30	
pfam02787	Carbamoyl-phosphate synthetase large chain, oligomerisation domain	4	
pfam02789	Cytosol aminopeptidase family, N-terminal domain	3	
pfam02790	Cytochrome C oxidase subunit II, transmembrane domain	6	
pfam02796	Helix-turn-helix domain of resolvase	1	
pfam02797	Chalcone and stilbene synthases, C-terminal domain	2	
pfam02798	Glutathione S-transferase, N-terminal domain	17	
pfam02800	Glyceraldehyde 3-phosphate dehydrogenase, C-terminal domain	5	
pfam02801	Beta-ketoacyl synthase, C-terminal domain	21	
pfam02803	Thiolase, C-terminal domain	37	
pfam02806	Alpha amylase, C-terminal all-beta domain	1	
pfam02810	SEC-C motif	3	
pfam02811	PHP domain	12	
pfam02812	Glu/Leu/Phe/Val dehydrogenase, dimerisation domain	17	
pfam02814	UreE urease accessory protein, N-terminal domain	1	
pfam02817	e3 binding domain	12	
pfam02823	ATP synthase, Delta/Epsilon chain, beta-sandwich domain	5	
pfam02824	TGS domain	12	
pfam02826	D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain	24	
pfam02830	V4R domain	3	
pfam02833	DHHA2 domain	3	
pfam02834	LigT like Phosphoesterase	1	
pfam02836	Glycosyl hydrolases family 2, TIM barrel domain	3	
pfam02837	Glycosyl hydrolases family 2, sugar binding domain	3	
pfam02843	Phosphoribosylglycinamide synthetase, C domain	10	
pfam02844	Phosphoribosylglycinamide synthetase, N domain	5	
pfam02852	Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain	35	
pfam02861	Clp amino terminal domain, pathogenicity island component	9	
pfam02866	lactate/malate dehydrogenase, alpha/beta C-terminal domain	7	
pfam02867	Ribonucleotide reductase, barrel domain	24	
pfam02868	Thermolysin metallopeptidase, alpha-helical domain	1	
pfam02870	6-O-methylguanine DNA methyltransferase, ribonuclease-like domain	1	
pfam02872	5'-nucleotidase, C-terminal domain	8	
pfam02873	UDP-N-acetylenolpyruvoylglucosamine reductase, C-terminal domain	8	
pfam02874	ATP synthase alpha/beta family, beta-barrel domain	14	
pfam02875	Mur ligase family, glutamate ligase domain	20	
pfam02878	Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain I	12	
pfam02879	Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain II	10	
pfam02880	Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain III	9	
pfam02881	SRP54-type protein, helical bundle domain	8	
pfam02882	Tetrahydrofolate dehydrogenase/cyclohydrolase, NAD(P)-binding domain	10	
pfam02885	Glycosyl transferase family, helical bundle domain	10	
pfam02887	Pyruvate kinase, alpha/beta domain	3	
pfam02894	Oxidoreductase family, C-terminal alpha/beta domain	15	
pfam02895	Signal transducing histidine kinase, homodimeric domain	2	
pfam02896	PEP-utilising enzyme, TIM barrel domain	20	
pfam02897	Prolyl oligopeptidase, N-terminal beta-propeller domain	10	
pfam02899	Phage integrase, N-terminal SAM-like domain	14	
pfam02900	Catalytic LigB subunit of aromatic ring-opening dioxygenase	6	
pfam02901	Pyruvate formate lyase-like	1	
pfam02906	Iron only hydrogenase large subunit, C-terminal domain	2	
pfam02909	Tetracyclin repressor, C-terminal all-alpha domain	1	
pfam02910	Fumarate reductase flavoprotein C-term	12	
pfam02911	Formyl transferase, C-terminal domain	7	
pfam02912	Aminoacyl tRNA synthetase class II, N-terminal domain	4	
pfam02913	FAD linked oxidases, C-terminal domain	31	
pfam02922	Carbohydrate-binding module 48 (Isoamylase N-terminal domain)	3	
pfam02926	THUMP domain	2	
pfam02927	Cellulase N-terminal ig-like domain	1	
pfam02929	Beta galactosidase small chain	2	
pfam02934	GatB/GatE catalytic domain	7	
pfam02938	GAD domain	1	
pfam02951	Prokaryotic glutathione synthetase, N-terminal domain	8	
pfam02954	Bacterial regulatory protein, Fis family	32	
pfam02955	Prokaryotic glutathione synthetase, ATP-grasp domain	10	
pfam02965	Vitamin B12 dependent methionine synthase, activation domain	7	
pfam02971	Formiminotransferase domain	1	
pfam02978	Signal peptide binding domain	3	
pfam02979	Nitrile hydratase, alpha chain	1	
pfam02985	HEAT repeat	1	
pfam03006	Haemolysin-III related	7	
pfam03007	Wax ester synthase-like Acyl-CoA acyltransferase domain	7	
pfam03009	Glycerophosphoryl diester phosphodiesterase family	13	
pfam03023	MviN-like protein	10	
pfam03030	Inorganic H+ pyrophosphatase	13	
pfam03050	Transposase IS66 family	9	
pfam03051	Peptidase C1-like family	2	
pfam03054	tRNA methyl transferase	9	
pfam03055	Retinal pigment epithelial membrane protein	9	
pfam03060	Nitronate monooxygenase	23	
pfam03061	Thioesterase superfamily	34	
pfam03062	MBOAT, membrane-bound O-acyltransferase family	6	
pfam03065	Glycosyl hydrolase family 57	1	
pfam03069	Acetamidase/Formamidase family	2	
pfam03070	TENA/THI-4/PQQC family	3	
pfam03073	TspO/MBR family	3	
pfam03079	ARD/ARD' family	1	
pfam03088	Strictosidine synthase	1	
pfam03091	CutA1 divalent ion tolerance protein	1	
pfam03098	Animal haem peroxidase	1	
pfam03099	Biotin/lipoate A/B protein ligase family	9	
pfam03100	CcmE	7	
pfam03102	NeuB family	9	
pfam03109	ABC1 family	11	
pfam03116	NQR2, RnfD, RnfE family	4	
pfam03118	Bacterial RNA polymerase, alpha chain C terminal domain	4	
pfam03119	NAD-dependent DNA ligase C4 zinc finger domain	4	
pfam03120	NAD-dependent DNA ligase OB-fold domain	4	
pfam03129	Anticodon binding domain	16	
pfam03135	CagE, TrbE, VirB family, component of type IV transporter system	2	
pfam03143	Elongation factor Tu C-terminal domain	5	
pfam03144	Elongation factor Tu domain 2	27	
pfam03147	Ferredoxin-fold anticodon binding domain	4	
pfam03150	Di-haem cytochrome c peroxidase	12	
pfam03160	Calx-beta domain	3	
pfam03167	Uracil DNA glycosylase superfamily	14	
pfam03168	Late embryogenesis abundant protein	3	
pfam03169	OPT oligopeptide transporter protein	2	
pfam03171	2OG-Fe(II) oxygenase superfamily	4	
pfam03174	Chitobiase/beta-hexosaminidase C-terminal domain	3	
pfam03176	MMPL family	15	
pfam03186	CobD/Cbib protein	3	
pfam03190	Protein of unknown function, DUF255	2	
pfam03193	Protein of unknown function, DUF258	7	
pfam03203	MerC mercury resistance protein	4	
pfam03205	Molybdopterin guanine dinucleotide synthesis protein B	1	
pfam03232	Ubiquinone biosynthesis protein COQ7	3	
pfam03235	Protein of unknown function DUF262	3	
pfam03237	Terminase-like family	3	
pfam03239	Iron permease FTR1 family	5	
pfam03241	4-hydroxyphenylacetate 3-hydroxylase C terminal	1	
pfam03253	Urea transporter	1	
pfam03255	Acetyl co-enzyme A carboxylase carboxyltransferase alpha subunit	9	
pfam03259	Roadblock/LC7 domain	1	
pfam03264	NapC/NirT cytochrome c family, N-terminal region	2	
pfam03275	UDP-galactopyranose mutase	3	
pfam03279	Bacterial lipid A biosynthesis acyltransferase	9	
pfam03288	Poxvirus D5 protein-like	1	
pfam03301	Tryptophan 2,3-dioxygenase	7	
pfam03308	ArgK protein	5	
pfam03309	Type III pantothenate kinase	5	
pfam03313	Serine dehydratase alpha chain	6	
pfam03315	Serine dehydratase beta chain	4	
pfam03319	Ethanolamine utilisation protein EutN/carboxysome	1	
pfam03320	Bacterial fructose-1,6-bisphosphatase, glpX-encoded	4	
pfam03321	GH3 auxin-responsive promoter	5	
pfam03328	HpcH/HpaI aldolase/citrate lyase family	24	
pfam03330	Lytic transglycolase	2	
pfam03331	UDP-3-O-acyl N-acetylglycosamine deacetylase	6	
pfam03349	Outer membrane protein transport protein (OMPP1/FadL/TodX)	6	
pfam03352	Methyladenine glycosylase	13	
pfam03354	Phage Terminase	3	
pfam03358	NADPH-dependent FMN reductase	18	
pfam03364	Polyketide cyclase / dehydrase and lipid transport	8	
pfam03372	Endonuclease/Exonuclease/phosphatase family	27	
pfam03379	CcmB protein	6	
pfam03382	Mycoplasma protein of unknown function, DUF285	5	
pfam03389	MobA/MobL family	2	
pfam03401	Tripartite tricarboxylate transporter family receptor	8	
pfam03404	Mo-co oxidoreductase dimerisation domain	3	
pfam03411	Penicillin-insensitive murein endopeptidase	1	
pfam03412	Peptidase C39 family	5	
pfam03413	Peptidase propeptide and YPEB domain	7	
pfam03417	Acyl-coenzyme A:6-aminopenicillanic acid acyl-transferase	2	
pfam03428	Replication protein C N-terminal domain	4	
pfam03432	Relaxase/Mobilisation nuclease domain	4	
pfam03435	Saccharopine dehydrogenase NADP binding domain	16	
pfam03437	BtpA family	1	
pfam03441	FAD binding domain of DNA photolyase	5	
pfam03444	Winged helix-turn-helix transcription repressor, HrcA DNA-binding	1	
pfam03445	Putative nucleotidyltransferase DUF294	3	
pfam03446	NAD binding domain of 6-phosphogluconate dehydrogenase	13	
pfam03447	Homoserine dehydrogenase, NAD binding domain	8	
pfam03448	MgtE intracellular N domain	6	
pfam03449	Transcription elongation factor, N-terminal	4	
pfam03450	CO dehydrogenase flavoprotein C-terminal domain	8	
pfam03452	Anp1	1	
pfam03453	MoeA N-terminal region (domain I and II)	5	
pfam03454	MoeA C-terminal region (domain IV)	5	
pfam03458	UPF0126 domain	2	
pfam03459	TOBE domain	7	
pfam03460	Nitrite/Sulfite reductase ferredoxin-like half domain	13	
pfam03461	TRCF domain	12	
pfam03462	PCRF domain	6	
pfam03466	LysR substrate binding domain	126	
pfam03471	Transporter associated domain	11	
pfam03472	Autoinducer binding domain	1	
pfam03473	MOSC domain	5	
pfam03476	MOSC N-terminal beta barrel domain	2	
pfam03477	ATP cone domain	3	
pfam03480	Bacterial extracellular solute-binding protein, family 7	51	
pfam03481	Putative GTP-binding controlling metal-binding	9	
pfam03483	B3/4 domain	9	
pfam03484	tRNA synthetase B5 domain	6	
pfam03485	Arginyl tRNA synthetase N terminal domain	4	
pfam03486	HI0933-like protein	23	
pfam03524	Conjugal transfer protein	4	
pfam03537	Glycoside-hydrolase family GH114	1	
pfam03538	Salmonella virulence plasmid 28.1kDa A protein	1	
pfam03544	Gram-negative bacterial TonB protein C-terminal	18	
pfam03547	Membrane transport protein	6	
pfam03548	Outer membrane lipoprotein carrier protein LolA	8	
pfam03550	Outer membrane lipoprotein LolB	1	
pfam03551	Transcriptional regulator PadR-like family	6	
pfam03553	Na+/H+ antiporter family	6	
pfam03562	MltA specific insert domain	7	
pfam03567	Sulfotransferase family	6	
pfam03571	Peptidase family M49	2	
pfam03572	Peptidase family S41	20	
pfam03573	outer membrane porin, OprD family	1	
pfam03575	Peptidase family S51	2	
pfam03576	Peptidase family S58	3	
pfam03583	Secretory lipase	3	
pfam03588	Leucyl/phenylalanyl-tRNA protein transferase	8	
pfam03591	AzlC protein	2	
pfam03594	Benzoate membrane transport protein	1	
pfam03595	Voltage-dependent anion channel	4	
pfam03596	Cadmium resistance transporter	1	
pfam03597	Cytochrome oxidase maturation protein cbb3-type	5	
pfam03600	Citrate transporter	12	
pfam03601	Conserved hypothetical protein 698	8	
pfam03602	Conserved hypothetical protein 95	8	
pfam03606	C4-dicarboxylate anaerobic carrier	7	
pfam03610	PTS system fructose IIA component	2	
pfam03613	PTS system mannose/fructose/sorbose family IID component	1	
pfam03618	Kinase/pyrophosphorylase	3	
pfam03625	Domain of unknown function DUF302	2	
pfam03626	Prokaryotic Cytochrome C oxidase subunit IV	2	
pfam03629	Carbohydrate esterase, sialic acid-specific acetylesterase	1	
pfam03631	Virulence factor BrkB	10	
pfam03632	Glycosyl hydrolase family 65 central catalytic domain	1	
pfam03636	Glycosyl hydrolase family 65, N-terminal domain	1	
pfam03641	Possible lysine decarboxylase	14	
pfam03646	FlaG protein	1	
pfam03648	Glycosyl hydrolase family 67 N-terminus	1	
pfam03649	Uncharacterised protein family (UPF0014)	2	
pfam03652	Holliday junction resolvase	6	
pfam03653	Uncharacterised protein family (UPF0093)	2	
pfam03658	RnfH family Ubiquitin	1	
pfam03663	Glycosyl hydrolase family 76	1	
pfam03668	P-loop ATPase protein family	6	
pfam03690	Uncharacterised protein family (UPF0160)	4	
pfam03692	Putative zinc- or iron-chelating domain	7	
pfam03693	Bacterial antitoxin of ParD toxin-antitoxin type II system and RHH	9	
pfam03695	Uncharacterised protein family (UPF0149)	4	
pfam03702	Anhydro-N-acetylmuramic acid kinase	11	
pfam03703	Bacterial PH domain	4	
pfam03705	CheR methyltransferase, all-alpha domain	2	
pfam03706	Lysylphosphatidylglycerol synthase TM region	6	
pfam03707	Bacterial signalling protein N terminal repeat	2	
pfam03710	Glutamate-ammonia ligase adenylyltransferase	10	
pfam03711	Orn/Lys/Arg decarboxylase, C-terminal domain	2	
pfam03712	Copper type II ascorbate-dependent monooxygenase, C-terminal domain	5	
pfam03713	Domain of unknown function (DUF305)	7	
pfam03717	Penicillin-binding Protein dimerisation domain	13	
pfam03719	Ribosomal protein S5, C-terminal domain	2	
pfam03720	UDP-glucose/GDP-mannose dehydrogenase family, UDP binding domain	13	
pfam03721	UDP-glucose/GDP-mannose dehydrogenase family, NAD binding domain	24	
pfam03724	META domain	4	
pfam03725	3' exoribonuclease family, domain 2	7	
pfam03726	Polyribonucleotide nucleotidyltransferase, RNA binding domain	2	
pfam03729	Short repeat of unknown function (DUF308)	1	
pfam03734	L,D-transpeptidase catalytic domain	20	
pfam03737	Demethylmenaquinone methyltransferase	2	
pfam03738	Glutathionylspermidine synthase preATP-grasp	1	
pfam03739	Predicted permease YjgP/YjgQ family	25	
pfam03740	Pyridoxal phosphate biosynthesis protein PdxJ	9	
pfam03741	Integral membrane protein TerC family	5	
pfam03743	Bacterial conjugation TrbI-like protein	7	
pfam03746	LamB/YcsF family	4	
pfam03747	ADP-ribosylglycohydrolase	1	
pfam03748	Flagellar basal body-associated protein FliL	8	
pfam03749	Sugar fermentation stimulation protein	6	
pfam03755	YicC-like family, N-terminal region	4	
pfam03764	Elongation factor G, domain IV	7	
pfam03767	HAD superfamily, subfamily IIIB (Acid phosphatase)	2	
pfam03772	Competence protein	4	
pfam03773	Predicted permease	3	
pfam03781	Sulfatase-modifying factor enzyme 1	17	
pfam03783	Curli production assembly/transport component CsgG	3	
pfam03786	D-mannonate dehydratase (UxuA)	2	
pfam03788	LrgA family	1	
pfam03793	PASTA domain	2	
pfam03795	YCII-related domain	9	
pfam03796	DnaB-like helicase C terminal domain	10	
pfam03797	Autotransporter beta-domain	9	
pfam03799	Cell division protein FtsQ	6	
pfam03806	AbgT putative transporter family	1	
pfam03807	NADP oxidoreductase coenzyme F420-dependent	7	
pfam03808	Glycosyl transferase WecB/TagA/CpsF family	6	
pfam03819	MazG nucleotide pyrophosphohydrolase domain	9	
pfam03824	High-affinity nickel-transport protein	2	
pfam03825	Nucleoside H+ symporter	2	
pfam03831	PhnA domain	8	
pfam03840	Preprotein translocase SecG subunit	4	
pfam03848	Tellurite resistance protein TehB	1	
pfam03852	DNA mismatch endonuclease Vsr	1	
pfam03853	YjeF-related protein N-terminus	9	
pfam03861	ANTAR domain	4	
pfam03864	Phage major capsid protein E	1	
pfam03880	DbpA RNA binding domain	5	
pfam03881	Fructosamine kinase	5	
pfam03883	Peroxide stress protein YaaA	8	
pfam03884	Domain of unknown function (DUF329)	1	
pfam03886	ABC-type transport auxiliary lipoprotein component	6	
pfam03887	YfbU domain	1	
pfam03888	MucB/RseB N-terminal domain	2	
pfam03894	D-xylulose 5-phosphate/D-fructose 6-phosphate phosphoketolase	1	
pfam03895	YadA-like C-terminal region	1	
pfam03900	Porphobilinogen deaminase, C-terminal domain	5	
pfam03901	Alg9-like mannosyltransferase family	1	
pfam03916	Polysulphide reductase, NrfD	4	
pfam03918	Cytochrome C biogenesis protein	4	
pfam03922	OmpW family	3	
pfam03924	CHASE domain	5	
pfam03928	Haem-degrading	6	
pfam03932	CutC family	2	
pfam03934	Type II secretion system (T2SS), protein K	7	
pfam03937	Flavinator of succinate dehydrogenase	7	
pfam03938	Outer membrane protein (OmpH-like)	7	
pfam03946	Ribosomal protein L11, N-terminal domain	4	
pfam03947	Ribosomal Proteins L2, C-terminal domain	6	
pfam03948	Ribosomal protein L9, C-terminal domain	6	
pfam03949	Malic enzyme, NAD binding domain	13	
pfam03950	tRNA synthetases class I (E and Q), anti-codon binding domain	2	
pfam03951	Glutamine synthetase, beta-Grasp domain	5	
pfam03952	Enolase, N-terminal domain	5	
pfam03958	Bacterial type II/III secretion system short domain	6	
pfam03960	ArsC family	16	
pfam03963	Flagellar hook capping protein - N-terminal region	5	
pfam03965	Penicillinase repressor	6	
pfam03966	Trm112p-like protein	4	
pfam03968	OstA-like protein	10	
pfam03969	AFG1-like ATPase	9	
pfam03971	Monomeric isocitrate dehydrogenase	11	
pfam03972	MmgE/PrpD family	9	
pfam03975	CheD chemotactic sensory transduction	2	
pfam03976	Polyphosphate kinase 2 (PPK2)	8	
pfam03977	Na+-transporting oxaloacetate decarboxylase beta subunit	1	
pfam03979	Sigma-70 factor, region 1.1	3	
pfam03981	Ubiquinol-cytochrome C chaperone	1	
pfam03983	SLA1 homology domain 1, SHD1	1	
pfam03987	Autophagocytosis associated protein, active-site domain	1	
pfam03989	DNA gyrase C-terminal domain, beta-propeller	16	
pfam03992	Antibiotic biosynthesis monooxygenase	7	
pfam03993	Domain of Unknown Function (DUF349)	2	
pfam03994	Domain of Unknown Function (DUF350)	2	
pfam04002	RadC-like JAB domain	9	
pfam04007	Protein of unknown function (DUF354)	1	
pfam04011	LemA family	8	
pfam04012	PspA/IM30 family	3	
pfam04014	Antidote-toxin recognition MazE, bacterial antitoxin	3	
pfam04018	Domain of unknown function (DUF368)	1	
pfam04020	Mycobacterial 4 TMS phage holin, superfamily IV	1	
pfam04023	FeoA domain	2	
pfam04024	PspC domain	4	
pfam04028	Domain of unknown function (DUF374)	1	
pfam04029	2-phosphosulpholactate phosphatase	3	
pfam04030	D-arabinono-1,4-lactone oxidase	5	
pfam04039	Domain related to MnhB subunit of Na+/H+ antiporter	1	
pfam04041	beta-1,4-mannooligosaccharide phosphorylase	2	
pfam04052	TolB amino-terminal domain	3	
pfam04055	Radical SAM superfamily	56	
pfam04066	Multiple resistance and pH regulation protein F (MrpF / PhaF)	1	
pfam04069	Substrate binding domain of ABC-type glycine betaine transport system	9	
pfam04072	Leucine carboxyl methyltransferase	3	
pfam04073	Aminoacyl-tRNA editing domain	3	
pfam04079	Segregation and condensation complex subunit ScpB	10	
pfam04085	rod shape-determining protein MreC	7	
pfam04087	Domain of unknown function (DUF389)	3	
pfam04093	rod shape-determining protein MreD	1	
pfam04095	Nicotinate phosphoribosyltransferase (NAPRTase) family	5	
pfam04101	Glycosyltransferase family 28 C-terminal domain	10	
pfam04102	SlyX	1	
pfam04107	Glutamate-cysteine ligase family 2(GCS2)	8	
pfam04115	Ureidoglycolate lyase	3	
pfam04116	Fatty acid hydroxylase superfamily	15	
pfam04127	DNA / pantothenate metabolism flavoprotein	7	
pfam04134	Protein of unknown function, DUF393	7	
pfam04138	GtrA-like protein	2	
pfam04140	Isoprenylcysteine carboxyl methyltransferase (ICMT) family	1	
pfam04143	Sulphur transport	13	
pfam04151	Bacterial pre-peptidase C-terminal domain	1	
pfam04166	Pyridoxal phosphate biosynthetic protein PdxA	8	
pfam04168	A predicted alpha-helical domain with a conserved ER motif.	10	
pfam04172	LrgB-like family	1	
pfam04174	A circularly permuted ATPgrasp	9	
pfam04185	Phosphoesterase family	3	
pfam04186	FxsA cytoplasmic membrane protein	1	
pfam04187	Haem-binding uptake, Tiki superfamily, ChaN	1	
pfam04191	Phospholipid methyltransferase	10	
pfam04193	PQ loop repeat	1	
pfam04198	Putative sugar-binding domain	2	
pfam04199	Putative cyclase	4	
pfam04203	Sortase family	2	
pfam04204	Homoserine O-succinyltransferase	3	
pfam04205	FMN-binding domain	3	
pfam04209	homogentisate 1,2-dioxygenase	4	
pfam04214	Protein of unknown function, DUF	7	
pfam04223	Citrate lyase, alpha subunit (CitF)	1	
pfam04224	Protein of unknown function, DUF417	1	
pfam04226	Transglycosylase associated protein	5	
pfam04227	Indigoidine synthase A like protein	4	
pfam04228	Putative neutral zinc metallopeptidase	3	
pfam04229	GrpB protein	1	
pfam04230	Polysaccharide pyruvyl transferase	2	
pfam04231	Endonuclease I	3	
pfam04233	Phage Mu protein F like protein	1	
pfam04235	Protein of unknown function (DUF418)	3	
pfam04237	YjbR	6	
pfam04238	Protein of unknown function (DUF420)	2	
pfam04239	Protein of unknown function (DUF421)	1	
pfam04241	Protein of unknown function (DUF423)	4	
pfam04244	Deoxyribodipyrimidine photo-lyase-related protein	2	
pfam04255	Protein of unknown function (DUF433)	1	
pfam04256	Protein of unknown function (DUF434)	1	
pfam04257	Exodeoxyribonuclease V, gamma subunit	2	
pfam04261	Dyp-type peroxidase family	1	
pfam04262	Glutamate-cysteine ligase	1	
pfam04263	Thiamin pyrophosphokinase, catalytic domain	4	
pfam04264	YceI-like domain	11	
pfam04265	Thiamin pyrophosphokinase, vitamin B1 binding domain	1	
pfam04267	Sarcosine oxidase, delta subunit family	1	
pfam04268	Sarcosine oxidase, gamma subunit family	3	
pfam04273	Putative phosphatase (DUF442)	2	
pfam04277	Oxaloacetate decarboxylase, gamma chain	1	
pfam04279	Intracellular septation protein A	7	
pfam04280	Tim44-like domain	5	
pfam04285	Protein of unknown function (DUF444)	1	
pfam04286	Protein of unknown function (DUF445)	2	
pfam04289	Protein of unknown function (DUF447)	1	
pfam04290	Tripartite ATP-independent periplasmic transporters, DctQ component	35	
pfam04293	SpoVR like protein	4	
pfam04296	Protein of unknown function (DUF448)	1	
pfam04299	Putative FMN-binding domain	5	
pfam04303	PrpF protein	2	
pfam04304	Protein of unknown function (DUF454)	5	
pfam04305	Protein of unknown function (DUF455)	3	
pfam04306	Protein of unknown function (DUF456)	1	
pfam04307	LexA-binding, inner membrane-associated putative hydrolase	3	
pfam04309	Glycerol-3-phosphate responsive antiterminator	1	
pfam04311	Protein of unknown function (DUF459)	1	
pfam04313	Type I restriction enzyme R protein N terminus (HSDR_N)	7	
pfam04314	Copper chaperone PCu(A)C	8	
pfam04315	Elongation factor P hydroxylase	1	
pfam04316	Anti-sigma-28 factor, FlgM	1	
pfam04317	YcjX-like family, DUF463	4	
pfam04321	RmlD substrate binding domain	5	
pfam04324	BFD-like [2Fe-2S] binding domain	7	
pfam04325	Protein of unknown function (DUF465)	9	
pfam04326	Putative DNA-binding domain	5	
pfam04333	MlaA lipoprotein	2	
pfam04335	VirB8 protein	5	
pfam04336	Protein of unknown function, DUF479	1	
pfam04338	Protein of unknown function, DUF481	7	
pfam04339	Peptidogalycan biosysnthesis/recognition	9	
pfam04340	Protein of unknown function, DUF484	4	
pfam04342	Putative member of DMT superfamily (DUF486)	1	
pfam04343	Protein of unknown function, DUF488	3	
pfam04344	Chemotaxis phosphatase, CheZ	3	
pfam04345	Chorismate lyase	1	
pfam04346	Ethanolamine utilisation protein, EutH	2	
pfam04347	Flagellar biosynthesis protein, FliO	2	
pfam04348	LppC putative lipoprotein	3	
pfam04349	Periplasmic glucan biosynthesis protein, MdoG	2	
pfam04355	SmpA / OmlA family	3	
pfam04356	Protein of unknown function (DUF489)	1	
pfam04357	TamB, inner membrane protein subunit of TAM complex	8	
pfam04359	Protein of unknown function (DUF493)	1	
pfam04362	Bacterial Fe(2+) trafficking	1	
pfam04364	DNA polymerase III chi subunit, HolC	4	
pfam04365	Ribonuclease toxin, BrnT, of type II toxin-antitoxin system	2	
pfam04366	Las17-binding protein actin regulator	1	
pfam04367	Protein of unknown function (DUF502)	6	
pfam04371	Porphyromonas-type peptidyl-arginine deiminase	7	
pfam04375	HemX, putative uroporphyrinogen-III C-methyltransferase	1	
pfam04376	Arginine-tRNA-protein transferase, N terminus	4	
pfam04377	Arginine-tRNA-protein transferase, C terminus	7	
pfam04378	Ribosomal RNA large subunit methyltransferase D, RlmJ	5	
pfam04379	ApaG domain	4	
pfam04380	Membrane fusogenic activity	4	
pfam04381	Putative exonuclease, RdgC	1	
pfam04386	Stringent starvation protein B	4	
pfam04389	Peptidase family M28	36	
pfam04390	Lipopolysaccharide-assembly	5	
pfam04391	Protein of unknown function (DUF533)	1	
pfam04392	ABC transporter substrate binding protein	2	
pfam04397	LytTr DNA-binding domain	22	
pfam04402	Protein of unknown function (DUF541)	5	
pfam04403	Paraquat-inducible protein A	12	
pfam04405	Domain of Unknown function (DUF542)	1	
pfam04408	Helicase associated domain (HA2)	7	
pfam04412	Protein of unknown function (DUF521)	5	
pfam04413	3-Deoxy-D-manno-octulosonic-acid transferase (kdotransferase)	4	
pfam04430	Protein of unknown function (DUF498/DUF598)	1	
pfam04432	Coenzyme F420 hydrogenase/dehydrogenase, beta subunit C terminus	1	
pfam04434	SWIM zinc finger	1	
pfam04442	Cytochrome c oxidase assembly protein CtaG/Cox11	5	
pfam04443	Acyl-protein synthetase, LuxE	3	
pfam04444	Catechol dioxygenase N terminus	1	
pfam04445	Putative SAM-dependent methyltransferase	1	
pfam04447	Protein of unknown function (DUF550)	1	
pfam04452	RNA methyltransferase	8	
pfam04453	Organic solvent tolerance protein	8	
pfam04461	Protein of unknown function (DUF520)	2	
pfam04464	CDP-Glycerol:Poly(glycerophosphate) glycerophosphotransferase	1	
pfam04468	PSP1 C-terminal conserved region	1	
pfam04471	Restriction endonuclease	2	
pfam04480	Protein of unknown function (DUF559)	4	
pfam04488	Glycosyltransferase sugar-binding region containing DXD motif	1	
pfam04509	CheC-like family	1	
pfam04519	Polymer-forming cytoskeletal	8	
pfam04536	TPM domain	4	
pfam04539	Sigma-70 region 3	7	
pfam04542	Sigma-70 region 2	63	
pfam04545	Sigma-70, region 4	12	
pfam04546	Sigma-70, non-essential region	3	
pfam04551	GcpE protein	12	
pfam04552	Sigma-54, DNA binding domain	4	
pfam04560	RNA polymerase Rpb2, domain 7	2	
pfam04561	RNA polymerase Rpb2, domain 2	3	
pfam04563	RNA polymerase beta subunit	6	
pfam04565	RNA polymerase Rpb2, domain 3	4	
pfam04575	Protein of unknown function (DUF560)	2	
pfam04577	Protein of unknown function (DUF563)	1	
pfam04586	Caudovirus prohead serine protease	4	
pfam04588	Hypoxia induced protein conserved region	3	
pfam04607	Region found in RelA / SpoT proteins	7	
pfam04608	Phosphatidylglycerophosphatase A	3	
pfam04610	TrbL/VirB6 plasmid conjugal transfer protein	4	
pfam04612	Type II secretion system (T2SS), protein M	3	
pfam04613	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase, LpxD	3	
